run_accession	sample_accession	tax_id	scientific_name	submitted_ftp	sample_alias
ERR1662184	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662184/FS841_AAGGGA_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662184/FS841_AAGGGA_L005_R2_005.fastq.gz	FS841
ERR1662193	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662193/FS841_AAGGGA_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662193/FS841_AAGGGA_L005_R2_003.fastq.gz	FS841
ERR1662194	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662194/FS841_AAGGGA_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662194/FS841_AAGGGA_L006_R2_002.fastq.gz	FS841
ERR1662195	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662195/FS841_AAGGGA_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662195/FS841_AAGGGA_L004_R2_001.fastq.gz	FS841
ERR1662196	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662196/FS841_AAGGGA_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662196/FS841_AAGGGA_L004_R2_005.fastq.gz	FS841
ERR1662201	SAMEA4470838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662201/FS849_CCTTCA_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662201/FS849_CCTTCA_L005_R2_003.fastq.gz	FS849
ERR1662203	SAMEA4470838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662203/FS849_CCTTCA_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662203/FS849_CCTTCA_L005_R2_001.fastq.gz	FS849
ERR1662204	SAMEA4470838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662204/FS849_CCTTCA_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662204/FS849_CCTTCA_L006_R2_001.fastq.gz	FS849
ERR1662206	SAMEA4470838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662206/FS849_CCTTCA_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662206/FS849_CCTTCA_L005_R2_002.fastq.gz	FS849
ERR1662207	SAMEA4470838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662207/FS849_CCTTCA_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662207/FS849_CCTTCA_L006_R2_002.fastq.gz	FS849
ERR1662208	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662208/FS851_GGACCC_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662208/FS851_GGACCC_L003_R2_001.fastq.gz	FS851
ERR1662210	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662210/FS851_GGACCC_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662210/FS851_GGACCC_L005_R2_004.fastq.gz	FS851
ERR1662213	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662213/FS851_GGACCC_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662213/FS851_GGACCC_L004_R2_005.fastq.gz	FS851
ERR1662217	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662217/FS851_GGACCC_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662217/FS851_GGACCC_L004_R2_006.fastq.gz	FS851
ERR1662221	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662221/FS851_GGACCC_L004_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662221/FS851_GGACCC_L004_R2_007.fastq.gz	FS851
ERR1662222	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662222/FS851_GGACCC_L005_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662222/FS851_GGACCC_L005_R2_007.fastq.gz	FS851
ERR1662225	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662225/FS851_GGACCC_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662225/FS851_GGACCC_L005_R2_001.fastq.gz	FS851
ERR1662231	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662231/FS851_GGACCC_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662231/FS851_GGACCC_L005_R2_003.fastq.gz	FS851
ERR1662235	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662235/FS852_TTCAGC_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662235/FS852_TTCAGC_L005_R2_001.fastq.gz	FS852
ERR1662236	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662236/FS852_TTCAGC_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662236/FS852_TTCAGC_L006_R2_001.fastq.gz	FS852
ERR1662239	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662239/FS852_TTCAGC_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662239/FS852_TTCAGC_L005_R2_002.fastq.gz	FS852
ERR1662244	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662244/FS852_TTCAGC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662244/FS852_TTCAGC_L006_R2_003.fastq.gz	FS852
ERR1662248	SAMEA4470843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662248/FS866_TTCGCT_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662248/FS866_TTCGCT_L006_R2_002.fastq.gz	FS866
ERR1662250	SAMEA4470843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662250/FS866_TTCGCT_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662250/FS866_TTCGCT_L004_R2_001.fastq.gz	FS866
ERR1662251	SAMEA4470843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662251/FS866_TTCGCT_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662251/FS866_TTCGCT_L005_R2_002.fastq.gz	FS866
ERR1662253	SAMEA4470843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662253/FS866_TTCGCT_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662253/FS866_TTCGCT_L004_R2_002.fastq.gz	FS866
ERR1662255	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662255/FS872_AAGACG_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662255/FS872_AAGACG_L003_R2_001.fastq.gz	FS872
ERR1662256	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662256/FS872_AAGACG_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662256/FS872_AAGACG_L004_R2_002.fastq.gz	FS872
ERR1662267	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662267/FS872_AAGACG_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662267/FS872_AAGACG_L005_R2_001.fastq.gz	FS872
ERR1662270	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662270/FS874_CCTCGG_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662270/FS874_CCTCGG_L004_R2_003.fastq.gz	FS874
ERR1662271	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662271/FS874_CCTCGG_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662271/FS874_CCTCGG_L005_R2_002.fastq.gz	FS874
ERR1662273	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662273/FS874_CCTCGG_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662273/FS874_CCTCGG_L006_R2_006.fastq.gz	FS874
ERR1662284	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662284/FS874_CCTCGG_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662284/FS874_CCTCGG_L005_R2_005.fastq.gz	FS874
ERR1662290	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662290/FS877_GGATGT_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662290/FS877_GGATGT_L003_R2_001.fastq.gz	FS877
ERR1662296	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662296/FS877_GGATGT_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662296/FS877_GGATGT_L005_R2_005.fastq.gz	FS877
ERR1662302	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662302/FS877_GGATGT_L003_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662302/FS877_GGATGT_L003_R2_004.fastq.gz	FS877
ERR1662303	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662303/FS877_GGATGT_L004_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662303/FS877_GGATGT_L004_R2_008.fastq.gz	FS877
ERR1662305	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662305/FS877_GGATGT_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662305/FS877_GGATGT_L006_R2_006.fastq.gz	FS877
ERR1662306	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662306/FS877_GGATGT_L003_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662306/FS877_GGATGT_L003_R2_005.fastq.gz	FS877
ERR1662307	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662307/FS877_GGATGT_L004_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662307/FS877_GGATGT_L004_R2_009.fastq.gz	FS877
ERR1662311	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662311/FS877_GGATGT_L004_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662311/FS877_GGATGT_L004_R2_010.fastq.gz	FS877
ERR1662315	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662315/FS877_GGATGT_L004_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662315/FS877_GGATGT_L004_R2_011.fastq.gz	FS877
ERR1662318	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662318/FS877_GGATGT_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662318/FS877_GGATGT_L004_R2_001.fastq.gz	FS877
ERR1662323	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662323/FS877_GGATGT_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662323/FS877_GGATGT_L005_R2_001.fastq.gz	FS877
ERR1662325	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662325/FS877_GGATGT_L006_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662325/FS877_GGATGT_L006_R2_011.fastq.gz	FS877
ERR1662326	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662326/FS877_GGATGT_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662326/FS877_GGATGT_L004_R2_003.fastq.gz	FS877
ERR1662328	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662328/FS877_GGATGT_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662328/FS877_GGATGT_L006_R2_001.fastq.gz	FS877
ERR1662334	SAMEA4470847	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662334/FS879_ACACGA_L003_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662334/FS879_ACACGA_L003_R2_004.fastq.gz	FS879
ERR1662344	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662344/FS881_CACACA_L003_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662344/FS881_CACACA_L003_R2_010.fastq.gz	FS881
ERR1662351	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662351/FS881_CACACA_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662351/FS881_CACACA_L004_R2_003.fastq.gz	FS881
ERR1662354	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662354/FS881_CACACA_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662354/FS881_CACACA_L006_R2_008.fastq.gz	FS881
ERR1662360	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662360/FS881_CACACA_L006_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662360/FS881_CACACA_L006_R2_009.fastq.gz	FS881
ERR1662364	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662364/FS881_CACACA_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662364/FS881_CACACA_L005_R2_003.fastq.gz	FS881
ERR1662368	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662368/FS881_CACACA_L003_R1_014.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662368/FS881_CACACA_L003_R2_014.fastq.gz	FS881
ERR1662372	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662372/FS881_CACACA_L006_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662372/FS881_CACACA_L006_R2_011.fastq.gz	FS881
ERR1662373	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662373/FS881_CACACA_L003_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662373/FS881_CACACA_L003_R2_006.fastq.gz	FS881
ERR1662374	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662374/FS881_CACACA_L003_R1_015.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662374/FS881_CACACA_L003_R2_015.fastq.gz	FS881
ERR1662381	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662381/FS881_CACACA_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662381/FS881_CACACA_L005_R2_006.fastq.gz	FS881
ERR1662384	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662384/FS881_CACACA_L003_R1_017.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662384/FS881_CACACA_L003_R2_017.fastq.gz	FS881
ERR1662385	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662385/FS881_CACACA_L004_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662385/FS881_CACACA_L004_R2_009.fastq.gz	FS881
ERR1662386	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662386/FS881_CACACA_L005_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662386/FS881_CACACA_L005_R2_007.fastq.gz	FS881
ERR1662387	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662387/FS881_CACACA_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662387/FS881_CACACA_L006_R2_005.fastq.gz	FS881
ERR1662393	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662393/run1_FS842_GGACCC_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662393/run1_FS842_GGACCC_L006_R2_001.fastq.gz	FS842
ERR1662396	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662396/run2_FS842_GGACCC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662396/run2_FS842_GGACCC_L006_R2_003.fastq.gz	FS842
ERR1662397	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662397/run1_FS842_GGACCC_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662397/run1_FS842_GGACCC_L006_R2_002.fastq.gz	FS842
ERR1662401	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662401/run1_FS842_GGACCC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662401/run1_FS842_GGACCC_L006_R2_003.fastq.gz	FS842
ERR1662405	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662405/run1_FS842_GGACCC_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662405/run1_FS842_GGACCC_L006_R2_004.fastq.gz	FS842
ERR1662406	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662406/run2_FS842_GGACCC_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662406/run2_FS842_GGACCC_L004_R2_004.fastq.gz	FS842
ERR1662408	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662408/run1_FS842_GGACCC_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662408/run1_FS842_GGACCC_L006_R2_005.fastq.gz	FS842
ERR1662421	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662421/run2_FS844_TTCAGC_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662421/run2_FS844_TTCAGC_L006_R2_006.fastq.gz	FS844
ERR1662430	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662430/run2_FS844_TTCAGC_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662430/run2_FS844_TTCAGC_L004_R2_001.fastq.gz	FS844
ERR1662436	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662436/run2_FS844_TTCAGC_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662436/run2_FS844_TTCAGC_L006_R2_002.fastq.gz	FS844
ERR1662439	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662439/run2_FS844_TTCAGC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662439/run2_FS844_TTCAGC_L006_R2_003.fastq.gz	FS844
ERR1662442	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662442/run2_FS844_TTCAGC_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662442/run2_FS844_TTCAGC_L006_R2_004.fastq.gz	FS844
ERR1662444	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662444/run2_FS848_AAGACG_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662444/run2_FS848_AAGACG_L004_R2_002.fastq.gz	FS848
ERR1662447	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662447/run1_FS848_AAGACG_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662447/run1_FS848_AAGACG_L006_R2_002.fastq.gz	FS848
ERR1662448	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662448/run2_FS848_AAGACG_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662448/run2_FS848_AAGACG_L004_R2_003.fastq.gz	FS848
ERR1662449	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662449/run2_FS848_AAGACG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662449/run2_FS848_AAGACG_L005_R2_003.fastq.gz	FS848
ERR1662453	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662453/run2_FS848_AAGACG_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662453/run2_FS848_AAGACG_L005_R2_004.fastq.gz	FS848
ERR1662454	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662454/run2_FS848_AAGACG_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662454/run2_FS848_AAGACG_L006_R2_004.fastq.gz	FS848
ERR1662457	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662457/run2_FS848_AAGACG_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662457/run2_FS848_AAGACG_L005_R2_005.fastq.gz	FS848
ERR1662460	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662460/run2_FS848_AAGACG_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662460/run2_FS848_AAGACG_L004_R2_006.fastq.gz	FS848
ERR1662462	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662462/run2_FS848_AAGACG_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662462/run2_FS848_AAGACG_L006_R2_006.fastq.gz	FS848
ERR1662467	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662467/run2_FS854_CCTCGG_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662467/run2_FS854_CCTCGG_L004_R2_003.fastq.gz	FS854
ERR1662468	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662468/run2_FS854_CCTCGG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662468/run2_FS854_CCTCGG_L005_R2_003.fastq.gz	FS854
ERR1662469	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662469/run2_FS854_CCTCGG_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662469/run2_FS854_CCTCGG_L006_R2_003.fastq.gz	FS854
ERR1662470	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662470/run1_FS854_CCTCGG_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662470/run1_FS854_CCTCGG_L006_R2_002.fastq.gz	FS854
ERR1662475	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662475/run2_FS854_CCTCGG_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662475/run2_FS854_CCTCGG_L004_R2_005.fastq.gz	FS854
