run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR1662251	PRJEB15541	SAMEA4470843	ERX1732572	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662251/ERR1662251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662251/ERR1662251_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662251/FS866_TTCGCT_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662251/FS866_TTCGCT_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662251	
ERR1662253	PRJEB15541	SAMEA4470843	ERX1732574	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662253/ERR1662253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662253/ERR1662253_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662253/FS866_TTCGCT_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662253/FS866_TTCGCT_L004_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662253	
ERR1662255	PRJEB15541	SAMEA4470844	ERX1732576	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662255/ERR1662255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662255/ERR1662255_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662255/FS872_AAGACG_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662255/FS872_AAGACG_L003_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662255	
ERR1662256	PRJEB15541	SAMEA4470844	ERX1732577	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662256/ERR1662256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662256/ERR1662256_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662256/FS872_AAGACG_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662256/FS872_AAGACG_L004_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662256	
ERR1662267	PRJEB15541	SAMEA4470844	ERX1732588	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662267/ERR1662267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662267/ERR1662267_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662267/FS872_AAGACG_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662267/FS872_AAGACG_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662267	
ERR1662270	PRJEB15541	SAMEA4470845	ERX1732591	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662270/ERR1662270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662270/ERR1662270_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662270/FS874_CCTCGG_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662270/FS874_CCTCGG_L004_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662270	
ERR1662271	PRJEB15541	SAMEA4470845	ERX1732592	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662271/ERR1662271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662271/ERR1662271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662271/FS874_CCTCGG_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662271/FS874_CCTCGG_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662271	
ERR1662273	PRJEB15541	SAMEA4470845	ERX1732594	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662273/ERR1662273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662273/ERR1662273_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662273/FS874_CCTCGG_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662273/FS874_CCTCGG_L006_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662273	
ERR1662284	PRJEB15541	SAMEA4470845	ERX1732605	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662284/ERR1662284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662284/ERR1662284_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662284/FS874_CCTCGG_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662284/FS874_CCTCGG_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662284	
ERR1662290	PRJEB15541	SAMEA4470846	ERX1732611	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662290/ERR1662290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662290/ERR1662290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662290/FS877_GGATGT_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662290/FS877_GGATGT_L003_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662290	
ERR1662296	PRJEB15541	SAMEA4470846	ERX1732617	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662296/ERR1662296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662296/ERR1662296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662296/FS877_GGATGT_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662296/FS877_GGATGT_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662296	
ERR1662302	PRJEB15541	SAMEA4470846	ERX1732623	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662302/ERR1662302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662302/ERR1662302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662302/FS877_GGATGT_L003_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662302/FS877_GGATGT_L003_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662302	
ERR1662303	PRJEB15541	SAMEA4470846	ERX1732624	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662303/ERR1662303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662303/ERR1662303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662303/FS877_GGATGT_L004_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662303/FS877_GGATGT_L004_R2_008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662303	
ERR1662305	PRJEB15541	SAMEA4470846	ERX1732626	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662305/ERR1662305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662305/ERR1662305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662305/FS877_GGATGT_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662305/FS877_GGATGT_L006_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662305	
ERR1662306	PRJEB15541	SAMEA4470846	ERX1732627	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662306/ERR1662306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662306/ERR1662306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662306/FS877_GGATGT_L003_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662306/FS877_GGATGT_L003_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662306	
ERR1662307	PRJEB15541	SAMEA4470846	ERX1732628	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662307/ERR1662307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662307/ERR1662307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662307/FS877_GGATGT_L004_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662307/FS877_GGATGT_L004_R2_009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662307	
ERR1662311	PRJEB15541	SAMEA4470846	ERX1732632	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662311/ERR1662311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662311/ERR1662311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662311/FS877_GGATGT_L004_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662311/FS877_GGATGT_L004_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662311	
ERR1662315	PRJEB15541	SAMEA4470846	ERX1732636	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662315/ERR1662315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662315/ERR1662315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662315/FS877_GGATGT_L004_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662315/FS877_GGATGT_L004_R2_011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662315	
ERR1662318	PRJEB15541	SAMEA4470846	ERX1732639	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662318/ERR1662318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662318/ERR1662318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662318/FS877_GGATGT_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662318/FS877_GGATGT_L004_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662318	
ERR1662323	PRJEB15541	SAMEA4470846	ERX1732644	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662323/ERR1662323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662323/ERR1662323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662323/FS877_GGATGT_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662323/FS877_GGATGT_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662323	
ERR1662325	PRJEB15541	SAMEA4470846	ERX1732646	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662325/ERR1662325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662325/ERR1662325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662325/FS877_GGATGT_L006_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662325/FS877_GGATGT_L006_R2_011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662325	
ERR1662326	PRJEB15541	SAMEA4470846	ERX1732647	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662326/ERR1662326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662326/ERR1662326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662326/FS877_GGATGT_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662326/FS877_GGATGT_L004_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662326	
ERR1662328	PRJEB15541	SAMEA4470846	ERX1732649	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662328/ERR1662328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662328/ERR1662328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662328/FS877_GGATGT_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662328/FS877_GGATGT_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662328	
ERR1662334	PRJEB15541	SAMEA4470847	ERX1732655	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662334/ERR1662334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662334/ERR1662334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662334/FS879_ACACGA_L003_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662334/FS879_ACACGA_L003_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662334	
ERR1662344	PRJEB15541	SAMEA4470848	ERX1732665	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662344/ERR1662344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662344/ERR1662344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662344/FS881_CACACA_L003_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662344/FS881_CACACA_L003_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662344	
ERR1662351	PRJEB15541	SAMEA4470848	ERX1732672	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662351/ERR1662351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662351/ERR1662351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662351/FS881_CACACA_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662351/FS881_CACACA_L004_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662351	
ERR1662354	PRJEB15541	SAMEA4470848	ERX1732675	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662354/ERR1662354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662354/ERR1662354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662354/FS881_CACACA_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662354/FS881_CACACA_L006_R2_008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662354	
ERR1662360	PRJEB15541	SAMEA4470848	ERX1732681	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662360/ERR1662360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662360/ERR1662360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662360/FS881_CACACA_L006_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662360/FS881_CACACA_L006_R2_009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662360	
ERR1662364	PRJEB15541	SAMEA4470848	ERX1732685	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662364/ERR1662364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662364/ERR1662364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662364/FS881_CACACA_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662364/FS881_CACACA_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662364	
ERR1662368	PRJEB15541	SAMEA4470848	ERX1732689	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662368/ERR1662368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662368/ERR1662368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662368/FS881_CACACA_L003_R1_014.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662368/FS881_CACACA_L003_R2_014.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662368	
ERR1662372	PRJEB15541	SAMEA4470848	ERX1732693	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662372/ERR1662372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662372/ERR1662372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662372/FS881_CACACA_L006_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662372/FS881_CACACA_L006_R2_011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662372	
ERR1662373	PRJEB15541	SAMEA4470848	ERX1732694	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662373/ERR1662373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662373/ERR1662373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662373/FS881_CACACA_L003_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662373/FS881_CACACA_L003_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662373	
ERR1662374	PRJEB15541	SAMEA4470848	ERX1732695	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662374/ERR1662374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662374/ERR1662374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662374/FS881_CACACA_L003_R1_015.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662374/FS881_CACACA_L003_R2_015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662374	
ERR1662381	PRJEB15541	SAMEA4470848	ERX1732702	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662381/ERR1662381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662381/ERR1662381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662381/FS881_CACACA_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662381/FS881_CACACA_L005_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662381	
ERR1662384	PRJEB15541	SAMEA4470848	ERX1732705	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662384/ERR1662384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662384/ERR1662384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662384/FS881_CACACA_L003_R1_017.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662384/FS881_CACACA_L003_R2_017.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662384	
ERR1662385	PRJEB15541	SAMEA4470848	ERX1732706	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662385/ERR1662385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662385/ERR1662385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662385/FS881_CACACA_L004_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662385/FS881_CACACA_L004_R2_009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662385	
ERR1662386	PRJEB15541	SAMEA4470848	ERX1732707	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662386/ERR1662386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662386/ERR1662386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662386/FS881_CACACA_L005_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662386/FS881_CACACA_L005_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662386	
ERR1662387	PRJEB15541	SAMEA4470848	ERX1732708	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662387/ERR1662387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662387/ERR1662387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662387/FS881_CACACA_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662387/FS881_CACACA_L006_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662387	
ERR1662393	PRJEB15541	SAMEA4470835	ERX1732714	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662393/ERR1662393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662393/ERR1662393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662393/run1_FS842_GGACCC_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662393/run1_FS842_GGACCC_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662393	
ERR1662396	PRJEB15541	SAMEA4470835	ERX1732717	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662396/ERR1662396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662396/ERR1662396_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662396/run2_FS842_GGACCC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662396/run2_FS842_GGACCC_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662396	
ERR1662397	PRJEB15541	SAMEA4470835	ERX1732718	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662397/ERR1662397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662397/ERR1662397_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662397/run1_FS842_GGACCC_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662397/run1_FS842_GGACCC_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662397	
ERR1662401	PRJEB15541	SAMEA4470835	ERX1732722	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662401/ERR1662401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662401/ERR1662401_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662401/run1_FS842_GGACCC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662401/run1_FS842_GGACCC_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662401	
ERR1662405	PRJEB15541	SAMEA4470835	ERX1732726	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662405/ERR1662405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662405/ERR1662405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662405/run1_FS842_GGACCC_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662405/run1_FS842_GGACCC_L006_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662405	
ERR1662406	PRJEB15541	SAMEA4470835	ERX1732727	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662406/ERR1662406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662406/ERR1662406_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662406/run2_FS842_GGACCC_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662406/run2_FS842_GGACCC_L004_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662406	
